573 533 333 1000 1000 533 533 1000 739 533 573 629 1414 783|0.001 -0.01608103013731932 0.10335319308950819 -0.006988901760991428
1000 1000 1000 333 573 739 573 533 533 533 533 1414 629 783|0.001 0.05275321164255997 0.06473900106961361 0.0043259769891035305
1600 1720 3000 3000 1600 1600 3000 1720 1600 2218 3000 1887 1887 2263|0.001 0.03350028991092158 0.04502543043444218 -0.02062915016270206
930 581 1744 1744 930 930 1744 1289 930 1000 1744 1838 1366 1315|0.001 0.10975204512863712 -0.02394313625839084 -0.050135972145697316
739 533 573 1000 1000 533 533 1000 573 533 333 783 1414 1153|0.001 0.024177356937231664 0.07422317781479615 0.0059666783924527955
1000 1000 1000 573 333 573 739 533 533 533 533 1414 1054 629|0.001 0.003304789057827495 0.0875418016619589 0.024766466072598803
625 1875 1075 1000 1000 1875 1875 1000 1075 1875 1386 1179 1414 1976|0.001 0.2390718874988096 0.04350906750393069 -0.0789459344882848
1744 1289 930 930 1744 1744 930 581 1744 1000 930 2010 1097 2466|0.001 0.06105049831322873 0.1953896519437559 0.05691297698215747
1000 1000 1000 1075 1386 1075 625 1875 1875 1875 1875 1414 2161 1468|0.001 0.15099841838813743 0.05674163352579198 -0.007520104757253732
3000 1720 1600 1600 3000 3000 1600 1720 3000 2218 1600 3162 3162 4243|0.001 0.07830647203781016 0.1322642754221226 0.05237824692791104
1000 1000 1000 625 1075 1386 1075 1875 1875 1875 1875 1414 1976 2161|0.001 0.0806491660262676 0.10309970814970315 -0.01228105779475408
1075 1875 625 1000 1000 1875 1875 1000 1386 1875 1075 1976 1414 2161|0.001 0.22318901187298623 0.01755098131664745 0.007023559255299183
333 533 573 1000 1000 533 533 1000 573 533 739 1054 1414 629|0.001 -0.018447784591767435 0.1010150060507975 -0.0006392015366041282
1000 1000 1000 573 739 573 333 533 533 533 533 1414 783 1153|0.001 0.03260156105582501 0.09313974344506759 0.017320451239091206
930 1289 1744 1744 930 930 1744 581 930 1000 1744 1366 1838 1315|0.001 0.07931244298266638 0.00740203159452113 -0.050328415374100155
1000 1000 1000 739 573 333 573 533 533 533 533 1414 1153 1054|0.001 -0.020041076237542477 0.1035035652861227 0.04437626210409107
721 776 1353 1353 721 721 1353 776 721 451 1353 1559 1559 1020|0.001 0.06344444270517835 0.011741570042158589 -0.026808636637916106
573 533 739 1000 1000 533 533 1000 333 533 573 1153 1414 1054|0.001 -0.002361655480909164 0.09156246795851697 -0.00850571807562761
