492 133 492 133 133 71 71 812 456 33 456 613 911 539|0.001 0.07944663346970415 -0.03275938823386726 -0.09426245806561373
6128 1000 7542 3712 3441 3441 3712 533 251 533 1006 6872 4066 3658|0.001 -0.0662546543840925 0.09679135755485069 -0.06450263307237969
144 927 269 2032 271 68 1651 1000 144 927 269 1095 1245 197|0.001 -0.11035225478590482 -0.03695352297558796 0.17030555123504154
271 1000 2032 269 144 144 269 927 68 927 1651 1245 1095 197|0.001 -0.07388217182787926 0.08692304613659108 0.08653410386019189
133 812 133 492 492 456 456 133 71 33 71 911 613 539|0.001 0.08296896647525864 -0.011303849970248914 0.039382701494212746
3441 533 3712 7542 6128 251 1006 1000 3441 533 3712 4066 6872 3658|0.001 0.034737691317705544 -0.0999735263364776 0.1479293946512361
1886 1000 471 6452 6960 6960 6452 1875 14142 1875 11490 1374 7623 8667|0.001 0.020300405925026688 -3.9641722461128204 -0.09078738458286773
291 1079 155 73 1781 2192 292 1000 291 1079 155 1182 1063 1997|0.001 0.07695338531734208 0.2745239364441865 -0.9989531981053912
13687 24375 13687 2121 2121 3977 3977 4000 14765 30000 14765 14550 2915 16171|0.001 -3.0442918868365574 -0.04924619188084067 0.188766080777365
6960 1875 6452 471 1886 14142 11490 1000 6960 1875 6452 7623 1374 8667|0.001 -0.12749796308047512 -0.013696225787379612 -2.720561035223108
2121 4000 2121 13687 13687 14765 14765 24375 3977 30000 3977 2915 14550 16171|0.001 -1.7114827857291837 0.2612591101039907 0.016508542139686
1781 1000 73 155 291 291 155 1079 2192 1079 292 1063 1182 1997|0.001 0.018883344525857382 -1.971648665921486 0.13776615423011895
167 1000 167 615 1070 1070 615 1875 1250 1875 1250 1014 1973 1163|0.001 0.2134882103092295 0.3069132666241581 0.08592064302278102
3048 1739 1625 271 2032 2032 271 1000 3048 1739 1625 3208 1245 3663|0.001 0.025271067320566942 0.08808734059151169 -0.10904068587727633
3691 7500 3691 6000 6000 11250 11250 1000 6418 7500 6418 4596 6083 11840|0.001 -0.5716261896688979 -0.0013896046050276833 0.21811283945300408
6000 1000 6000 6418 6418 3691 3691 7500 11250 7500 11250 6083 6978 7045|0.001 -0.8156520708576365 -0.13297551584065204 -0.1444968352740239
1169 1000 156 935 1753 1753 935 575 1169 575 156 1087 1098 2107|0.001 0.06716625606786986 0.07430473338255084 0.26555023173216785
615 1875 1070 167 167 1250 1250 1000 615 1875 1070 1174 1014 766|0.001 0.10285338844949532 -0.05245459047969914 -1.0663405056546804
167 1000 167 1070 615 615 1070 1875 1250 1875 1250 1014 1174 766|0.001 0.24815927400339 -0.022719550975360825 0.15250800022685418
6418 7500 6418 6000 6000 11250 11250 1000 3691 7500 3691 6978 6083 7045|0.001 -0.38431555466164946 0.00029711456299930106 -0.13910231212680424
1753 575 935 156 1169 1169 156 1000 1753 575 935 1098 1087 2107|0.001 0.20228146351288334 0.049500074964456964 0.10058387803598912
6000 1000 6000 3691 3691 6418 6418 7500 11250 7500 11250 6083 4596 11840|0.001 -0.6548024953082154 0.024767109818304434 0.03586485486664959
1070 1875 615 167 167 1250 1250 1000 1070 1875 615 1973 1014 1163|0.001 -0.097647330192282 0.07713718549831938 -0.36969611696447746
2032 1000 271 1625 3048 3048 1625 1739 2032 1739 271 1245 3208 3663|0.001 0.25552836085995123 1.0087330393488059 0.26746559815543414
271 1000 2032 3048 1625 1625 3048 1739 271 1739 2032 1245 1908 1648|0.001 -0.2244357252165674 0.07864772657899755 0.023377166338960365
570 533 328 667 667 89 89 1000 570 533 328 626 1202 620|0.001 -0.0016200302233049246 0.14949853367574706 -0.007134804837980457
1500 1000 1500 492 492 856 856 133 800 133 800 1803 613 939|0.001 0.09894239832582974 -0.10615005783050524 -0.0699809249051353
935 575 1753 1169 156 156 1169 1000 935 575 1753 1845 1087 948|0.001 -0.024098612596278324 -0.05727660553439318 0.06216898403188509
856 133 856 1500 1500 800 800 1000 492 133 492 930 1803 1579|0.001 0.03681616776213925 0.04268886485917722 0.12889023397570476
667 1000 667 570 328 328 570 533 89 533 89 1202 1052 409|0.001 0.09499318952489455 0.08527562769414576 -0.025571635290901895
156 1000 1169 1753 935 935 1753 575 156 575 1169 1087 1845 948|0.001 -0.03957771001601218 0.04812335732562456 0.09524540783683033
1500 1000 1500 856 856 492 492 133 800 133 800 1803 930 1579|0.001 0.06503295764794137 -0.0060638757097408735 -0.14578216265651145
328 533 570 667 667 89 89 1000 328 533 570 1052 1202 409|0.001 -0.07013198922220187 -0.05226089283864033 0.026649867963151053
1625 1739 3048 2032 271 271 2032 1000 1625 1739 3048 1908 1245 1648|0.001 -0.19716093735562268 0.048660885818416766 0.10224322500386185
492 133 492 1500 1500 800 800 1000 856 133 856 613 1803 939|0.001 0.08851430462216481 -0.13924582739778701 -0.035710239947640554
667 1000 667 328 570 570 328 533 89 533 89 1202 626 620|0.001 -0.055457073480916774 0.1499170122387672 0.00841534920919429
573 333 573 433 433 231 231 500 428 67 428 814 829 772|0.001 0.09509240556302867 -0.018031024029299125 0.024901268900932028
1155 1000 2309 1324 988 988 1324 533 154 533 770 1915 1782 1074|0.001 -0.09420883658126211 0.06604989262253058 0.10683748550073258
403 746 755 1744 581 116 872 1000 403 746 755 1346 1419 479|0.001 -0.10889429194654965 -0.08574134299000669 0.11224632419412517
581 1000 1744 755 403 403 755 746 116 746 872 1419 1346 479|0.001 -0.16466288859629308 0.11271223291177579 0.024209015946652368
433 500 433 573 573 428 428 333 231 67 231 829 814 772|0.001 0.11149211863872965 -0.13944976668696984 -0.06409410050214448
988 533 1324 2309 1155 154 770 1000 988 533 1324 1782 1915 1074|0.001 0.03798126316685968 -0.22236582693170193 0.1145082424416044
1443 1000 289 1853 2483 2483 1853 1875 4330 1875 2165 1190 3342 3524|0.001 -0.012473113960844717 -1.0333766111117393 0.06395009340373958
1012 1340 540 156 1169 2337 779 1000 1012 1340 540 1804 1087 1938|0.001 0.08070409037428838 -0.009009839246398865 -0.9609549386203076
6418 7500 6418 3464 3464 6495 6495 5000 8602 15000 8602 6978 4123 11576|0.001 -1.2509008250811493 -0.091747648019328 0.16610441545356291
2483 1875 1853 289 1443 4330 2165 1000 2483 1875 1853 3342 1190 3524|0.001 -0.05152221237335164 -0.0004857684725834144 -0.9833272810191218
3464 5000 3464 6418 6418 8602 8602 7500 6495 15000 6495 4123 6978 11576|0.001 0.0032478294409910013 0.19757848333294747 0.026802206054912237
1169 1000 156 540 1012 1012 540 1340 2337 1340 779 1087 1804 1938|0.001 0.016013909269421145 -0.8938118530307015 -0.0396421854935336
354 1000 1768 1000 187 187 1000 921 88 921 354 1275 1106 258|0.001 -0.21710818683135957 0.07873898177445326 0.1325062709632352
921 187 1000 1768 354 88 354 1000 921 187 1000 1106 1275 938|0.001 -0.08461418457766268 -0.04754920503910354 0.09046756059938321
566 200 566 566 566 521 521 200 106 50 106 721 721 625|0.001 0.028462284102894753 0.0006621605138645847 0.007590624503959198
566 200 566 566 566 106 106 200 521 50 521 721 721 625|0.001 0.028298696868347406 -0.013421304438044901 -0.04020825909588077
187 921 1000 1768 354 88 354 1000 187 921 1000 1106 1275 258|0.001 -0.15522370454774115 0.026232608948668634 0.09815666949491986
354 1000 1768 1000 921 921 1000 187 88 187 354 1275 1106 938|0.001 -0.032344600263807255 0.07495648486401718 -0.1031190482334643
5333 5333 4910 471 1886 9428 1886 1000 5333 5333 4910 5897 1374 6799|0.001 0.4811607950848451 0.10775201212343433 -0.7930630528539817
2121 4000 2121 10416 10416 11314 11314 4000 11314 20000 11314 2915 10607 12510|0.001 0.06820708438707968 0.5653698252064476 0.14436362788245782
384 1000 96 204 1086 1086 204 1086 1920 1086 384 1018 1201 1385|0.001 0.12781208124932109 -0.540578832282631 0.2914858429058431
1886 1000 471 4910 5333 5333 4910 5333 9428 5333 1886 1374 5897 6799|0.001 0.18464348885990356 0.3577263477481929 0.07978549522304146
10416 4000 10416 2121 2121 11314 11314 4000 11314 20000 11314 10607 2915 12510|0.001 0.6078160860504611 0.1909379698113134 0.42544164261423045
1086 1086 204 96 384 1920 384 1000 1086 1086 204 1201 1018 1385|0.001 0.14317025751455992 0.39378163491442963 0.14191158923041458
1437 1355 766 176 330 1760 938 975 868 1107 463 1972 977 1016|0.001 0.05600736299901765 0.029479962337810584 -0.21616526377670753
5543 1875 5683 4355 2632 4934 8165 5333 6289 10000 7698 5551 3079 7914|0.001 -0.5249746028438274 -0.02439106865437024 -0.063236659445568
1225 604 230 1305 1768 1444 1273 1875 2296 1133 431 707 2574 1926|0.001 0.1180893547932671 -0.06819039983643194 0.05619536398646874
566 738 1061 1299 693 130 244 817 342 720 641 1456 1510 676|0.001 -0.029446018032129873 -0.0380711854068827 0.12732247877772718
230 604 1225 943 696 679 770 533 122 322 653 1195 1373 734|0.001 -0.05780580209564068 0.08551318412485465 -0.08543980185765188
629 533 770 816 493 263 435 188 554 100 568 1162 976 791|0.001 0.09117087000522606 -0.09961662863607335 -0.014166134092767901
4355 5333 2632 5543 5683 7698 6289 1875 8165 10000 4934 5203 5997 11208|0.001 -0.11108833181874167 0.1398095707261504 0.022447179510252102
338 1025 180 475 890 1473 786 1135 1804 1389 962 1082 1428 1760|0.001 0.14687728340322614 0.6554480975179655 0.29006475774931983
2390 1875 2106 380 2027 3800 712 1655 2925 3103 2159 3007 1977 4417|0.001 0.010536967799692487 0.10018002657488756 -0.43482256427625154
816 188 493 629 770 568 554 533 435 100 263 577 839 1121|0.001 0.024080948288354165 0.08930354413717145 -0.08333624244127313
848 1224 1590 785 418 692 1298 881 159 904 298 1334 1258 490|0.001 -0.15661956731392257 0.0766508291659096 -0.03287983647747739
1123 533 1275 2027 380 203 1081 1655 1152 882 1560 1604 1170 1125|0.001 0.06735842174739881 -0.0610299526307001 0.028299018699018408
11000 1000 11000 4085 4085 4085 4085 7500 7500 7500 7500 11045 4918 9959|0.001 -0.7700057934687299 -0.04116032425031779 0.033745204969024556
1836 1000 245 2693 1836 1836 2693 1000 1836 1000 245 1204 2438 2596|0.001 -0.136858919882904 -0.9121459100025209 -0.05305231457832682
371 682 371 91 91 682 682 1000 371 682 371 905 1004 447|0.001 -0.02274722056043066 0.001284683341262749 -0.7804855979844127
91 1000 91 371 371 371 371 682 682 682 682 1004 905 447|0.001 0.06313830038418011 0.29574485416603125 0.15680985907409628
1836 1000 2693 245 1836 1836 245 1000 1836 1000 2693 2438 1204 2596|0.001 0.07732378465021394 0.17979598657087648 0.11959360034290212
4085 7500 4085 11000 11000 7500 7500 1000 4085 7500 4085 4918 11045 9959|0.001 -1.0352538917241283 -0.09652465159269652 0.10780572476796424
11000 1000 11000 4085 4085 4085 4085 7500 7500 7500 7500 11045 4918 9959|0.001 -0.7152380296736105 0.18567527211321488 -0.011042736297247613
371 682 371 91 91 682 682 1000 371 682 371 905 1004 447|0.001 0.19716422164145042 -0.04151236391708335 -0.6515607113088617
1836 1000 245 2693 1836 1836 2693 1000 1836 1000 245 1204 2438 2596|0.001 0.10548405253762771 0.17876674733204867 0.08506184288665342
91 1000 91 371 371 371 371 682 682 682 682 1004 905 447|0.001 -0.07826758013900648 -0.5650443152284146 -0.028475414350190853
4085 7500 4085 11000 11000 7500 7500 1000 4085 7500 4085 4918 11045 9959|0.001 -0.18349743294701737 0.10295083402073413 0.025221971883917504
1836 1000 2693 245 1836 1836 245 1000 1836 1000 2693 2438 1204 2596|0.001 0.13209149394953545 0.021826093350485465 -0.009138537866159036
2693 1000 1836 1836 245 245 1836 1000 2693 1000 1836 2438 1204 2704|0.001 -0.057768592527369655 -0.043956739411598056 0.12666455741321858
545 133 545 1000 1000 1467 1467 1000 545 133 545 656 1414 1328|0.001 0.0993001748224498 -0.129046430471359 -0.040062457573079024
