573 533 333 1000 1000 533 533 1000 739 533 573 629 1414 783|0.001 0.09904414829927655 -0.1218856426980508 0.021263135111688758
1000 1000 1000 333 573 739 573 533 533 533 533 1414 629 783|0.001 -0.018029155349430503 -0.11585934776841667 0.034770714058922625
1600 1720 3000 3000 1600 1600 3000 1720 1600 2218 3000 1887 1887 2263|0.001 0.05785171562975755 -0.033905132174111285 -0.030983798727922673
930 581 1744 1744 930 930 1744 1289 930 1000 1744 1838 1366 1315|0.001 0.0992121359763165 -0.03608750429755836 -0.03373267729100293
739 533 573 1000 1000 533 533 1000 573 533 333 783 1414 1153|0.001 0.09533343018091056 -0.061626964141473506 -0.026969894464486943
1000 1000 1000 573 333 573 739 533 533 533 533 1414 1054 629|0.001 0.12075381032393029 0.004738762409086661 -0.058448516277703755
625 1875 1075 1000 1000 1875 1875 1000 1075 1875 1386 1179 1414 1976|0.001 0.025118845110814192 -0.06971664863270943 0.014390552662424394
1744 1289 930 930 1744 1744 930 581 1744 1000 930 2010 1097 2466|0.001 0.07510631940721657 -0.17771338701390027 0.09249432203597863
1000 1000 1000 1075 1386 1075 625 1875 1875 1875 1875 1414 2161 1468|0.001 0.04153288573812253 -0.17305672066105338 0.03502167151921087
3000 1720 1600 1600 3000 3000 1600 1720 3000 2218 1600 3162 3162 4243|0.001 0.0245745599837921 -0.2349946885608467 0.04709255919871591
1000 1000 1000 625 1075 1386 1075 1875 1875 1875 1875 1414 1976 2161|0.001 0.025383063979977916 -0.1500022331660733 0.04613562283458439
1075 1875 625 1000 1000 1875 1875 1000 1386 1875 1075 1976 1414 2161|0.001 0.05292672120868369 -0.0744132953540455 -0.02069046627028781
333 533 573 1000 1000 533 533 1000 573 533 739 1054 1414 629|0.001 0.09507868939245157 -0.12804034968392108 0.029125760983264026
1000 1000 1000 573 739 573 333 533 533 533 533 1414 783 1153|0.001 0.028595270568754216 -0.03596005811442149 0.0025534137940175228
930 1289 1744 1744 930 930 1744 581 930 1000 1744 1366 1838 1315|0.001 0.08796229346637041 -0.04736986199358029 -0.03305212181274664
1000 1000 1000 739 573 333 573 533 533 533 533 1414 1153 1054|0.001 -0.00460249798236001 -0.09426214722487503 0.015834925386088994
721 776 1353 1353 721 721 1353 776 721 451 1353 1559 1559 1020|0.001 0.11513891246360597 -0.024526585193895833 -0.06239025547322141
573 533 739 1000 1000 533 533 1000 333 533 573 1153 1414 1054|0.001 0.14628039374595003 -0.004616720927359541 -0.02441912085360931
1075 1875 1386 1000 1000 1875 1875 1000 625 1875 1075 1468 1414 1179|0.001 0.08022053288625486 -0.048921509796528984 0.005737544493831237
1353 776 721 721 1353 1353 721 776 1353 451 721 1059 1059 1913|0.001 0.09404960312348276 -0.10982067725432643 0.08967258773092013
1000 1000 1000 1386 1075 625 1075 1875 1875 1875 1875 1414 1468 1179|0.001 0.15055977112802488 -0.04129334922004624 0.010436617892408684
1000 1000 1000 1075 625 1075 1386 1875 1875 1875 1875 1414 1179 1976|0.001 0.1455253844375548 -0.04219428537668546 -0.027541786085403253
1744 581 930 930 1744 1744 930 1289 1744 1000 930 1097 2010 2466|0.001 0.09653203542414168 -0.10398295243067568 0.07257045325672395
1386 1875 1075 1000 1000 1875 1875 1000 1075 1875 625 2161 1414 1468|0.001 0.0025185866247090516 -0.09278321736815975 -0.005127073157168427
3000 1000 3000 566 1061 1299 693 738 2250 817 2600 3162 791 2487|0.001 0.02934257524509265 -0.12861151218770628 0.08519274417784217
1305 1875 1768 5303 4596 3977 5303 1225 1444 2296 1768 1398 4704 4186|0.001 0.08309899704062262 -0.03574613280320382 -0.034718597069789414
231 867 189 333 333 272 246 1000 433 750 354 887 1054 363|0.001 0.11928974344560972 -0.08584102116165004 -0.013693119426493316
333 1000 333 354 433 231 189 750 272 867 246 1054 829 503|0.001 0.0879392739307594 -0.0601468353788126 -0.02736690242126083
2121 1225 2828 943 696 770 943 533 2451 653 2828 2345 1373 2548|0.001 -0.0026003509745564646 -0.10312907791774073 0.040699553048841874
566 738 1061 3000 3000 2600 2250 1000 693 817 1299 1456 3162 2661|0.001 0.01344541242811248 -0.06742625990909024 0.011963158638550464
3000 1000 3000 1299 693 566 1061 817 2600 738 2250 3162 1510 3053|0.001 0.07478288600903271 -0.07895301910452512 -0.029764719182422406
354 750 433 333 333 246 272 1000 189 867 231 1061 1054 485|0.001 0.1351136569690592 -0.05079285005007539 -0.03097379880216078
629 533 770 2309 1732 2001 2309 816 568 435 770 1162 2449 1823|0.001 0.12077383178775714 -0.06381606292617081 -0.025499640109168942
333 1000 333 231 189 354 433 867 246 750 272 1054 1018 264|0.001 0.08562814134442709 -0.06409144378301979 0.013640295950898551
1299 817 693 3000 3000 2250 2600 1000 1061 738 566 1090 3162 3182|0.001 0.05977971774318691 -0.21650605423851998 0.03443820469447134
3753 816 4330 1443 1179 1066 1443 1875 3248 1531 4330 4406 1573 3901|0.001 0.06605385138558129 -0.13432264784254855 0.04605018055733989
5303 1225 4596 1305 1768 1768 1444 1875 5303 2296 3977 5397 2574 5590|0.001 0.11237437031034414 -0.1392888765903888 0.005590687344836365
1437 1355 766 3522 3048 4064 4064 1107 1760 1355 938 1972 3208 4310|0.001 -0.006663334440719648 -0.24127821334739452 0.02458756156775488
314 865 284 218 266 500 408 1154 385 1154 385 911 1174 581|0.001 0.02760135016172116 -0.12571683998371608 0.025964719305366923
943 533 696 2121 2828 2828 2451 1225 943 653 770 745 3000 2981|0.001 0.13507182473425638 -0.031229328807609313 -0.02639280699936908
577 1333 471 328 363 444 444 1156 308 1333 251 1414 1201 484|0.001 0.01861414847788012 -0.11440508310981645 -0.007964757897046537
3522 1107 3048 1437 766 938 1760 1355 4064 1355 4064 3661 1071 4135|0.001 0.08125310824635745 -0.05020059310513858 -0.038814707314461794
2309 816 1732 629 770 770 568 533 2309 435 2001 1915 839 2434|0.001 0.04603104224228938 -0.041667584816833525 -0.016566821933519105
328 1156 363 577 471 251 308 1333 444 1333 444 1052 1106 351|0.001 0.12794828235302758 -0.08229632990966795 -0.004045857955647936
848 1224 1590 2754 3182 3672 3672 904 692 1224 1298 1334 2898 3257|0.001 0.04343311568836494 -0.029966251880362282 0.01333353560824424
1443 1875 1179 3753 4330 4330 3248 816 1443 1531 1066 2179 3841 4564|0.001 0.040395404908482035 -0.07563216643695858 -0.008882359015693897
218 1154 266 314 284 385 385 865 408 1154 500 1023 1040 560|0.001 -0.017227792689993304 -0.11753691068113192 0.03125703915010547
2754 904 3182 848 1590 1298 692 1224 3672 1224 3672 3308 1848 3045|0.001 0.047950235633238414 -0.10303782297383379 0.08513089038049149
333 1000 333 573 573 573 573 1000 1000 1000 1000 1054 1153 814|0.001 0.055877018087187036 -0.12426799708589065 0.005952427894608814
1720 3000 1720 3000 3000 3000 3000 1000 1720 3000 1720 2441 3162 3458|0.001 0.13065736194544098 0.007318768413298038 -0.01871898345927603
3000 1000 3000 1720 1720 1720 1720 3000 3000 3000 3000 3162 2441 3458|0.001 0.2932735100328121 -0.019560831877148965 -0.009872033221913767
1744 1000 581 1744 1744 1744 1744 1000 1744 1000 581 1419 2010 2466|0.001 0.029341059593379626 -0.37324495253476253 0.037367517389457205
573 1000 573 333 333 1000 1000 1000 573 1000 573 1153 1054 814|0.001 0.09457186230380055 -0.09072311084622364 -0.007007983353569669
333 1000 333 573 573 573 573 1000 1000 1000 1000 1054 1153 814|0.001 0.053979395565131316 -0.11140197569696086 0.01942569424206564
1720 3000 1720 3000 3000 3000 3000 1000 1720 3000 1720 2441 3162 3458|0.001 0.08458951159143968 -0.009498968843435485 -0.007828448206396166
3000 1000 3000 1720 1720 1720 1720 3000 3000 3000 3000 3162 2441 3458|0.001 0.2847005995144536 -0.09679664092873574 0.04036872140347869
573 1000 573 333 333 1000 1000 1000 573 1000 573 1153 1054 814|0.001 0.0881339682729787 -0.08220767483303693 -0.019851850029815044
1744 1000 581 1744 1744 1744 1744 1000 1744 1000 581 1419 2010 2466|0.001 0.029244678752549103 -0.21641852642850679 0.01005956922873752
581 1000 1744 1744 1744 1744 1744 1000 581 1000 1744 1419 2010 1838|0.001 0.0035714560071720136 -0.05272751158989952 0.030827158110888764
1000 1000 1000 573 573 573 573 333 1000 333 1000 1414 814 1153|0.001 0.04430509006384087 -0.008011134478417281 -0.013838000511113835
1744 1000 1744 1744 581 581 1744 1000 1744 1000 1744 2010 1419 1838|0.001 0.09165928196815498 -0.08835083869115912 -0.056478701762381345
573 333 573 1000 1000 1000 1000 1000 573 333 573 814 1414 1153|0.001 0.10025982554470625 -0.01755582508225717 -0.0032040917102149624
1000 1000 1000 573 573 573 573 1000 333 1000 333 1414 1153 814|0.001 0.09409636804837973 -0.07183308298928659 -0.015060400801628626
581 1000 1744 1744 1744 1744 1744 1000 581 1000 1744 1419 2010 1838|0.001 0.005118826704966217 -0.04313946060762852 0.014477763100055885
1000 1000 1000 573 573 573 573 333 1000 333 1000 1414 814 1153|0.001 0.045319821503766455 -0.07402617158670188 -0.02047535853557214
1744 1000 1744 1744 581 581 1744 1000 1744 1000 1744 2010 1419 1838|0.001 0.09822589512207491 -0.050244602273569194 -0.061367196241647326
573 333 573 1000 1000 1000 1000 1000 573 333 573 814 1414 1153|0.001 0.11014535959364746 -0.068173414620889 0.014023883699190165
1000 1000 1000 573 573 573 573 1000 333 1000 333 1414 1153 814|0.001 0.14464812452156917 -0.029759642625847293 -0.045927578234012945
1805 904 1377 1875 2432 2775 2561 1875 5967 1694 5164 1647 3246 4387|0.001 0.15880867806950194 -0.1262950236812732 -0.011925720570616916
1000 1297 533 734 2754 3182 963 1366 904 1480 482 1731 2050 2898|0.001 0.03880117877686162 -0.22835011337557942 0.21621993488770475
1860 3750 1362 726 656 1230 1362 1311 2015 4333 1766 2791 1196 2357|0.001 0.04177554350816903 -0.04671332010866891 0.006142234178336814
501 763 554 1347 1537 1418 1039 3305 938 2860 1039 1118 2430 1443|0.001 0.12450632348715907 -0.09553319152408202 0.020151874123568447
2453 1141 742 411 771 697 372 771 2123 1053 566 1804 669 2550|0.001 0.04267073928877485 -0.2733720718501853 0.09852283931299777
1875 1875 2432 1805 1377 5164 5967 904 2561 1694 2775 1627 2019 3844|0.001 -0.02106977242263941 -0.10923158882058304 -0.023981566135823362
1524 1107 1998 3071 2834 2075 2692 1875 5715 2075 6604 1823 2882 3415|0.001 0.04301498702680151 -0.05187968386252906 0.002837005042481966
1347 3305 1537 501 554 1039 938 763 1039 2860 1418 2210 912 901|0.001 -0.006113321690249807 -0.04524872184564099 0.007037949894561635
726 1311 656 1860 1362 1766 2015 3750 1362 4333 1230 1466 2241 2357|0.001 0.10124995280397009 -0.13953654512341762 -0.0004828513628130082
3071 1875 2834 1524 1998 6604 5715 1107 2692 2075 2075 3592 2234 4415|0.001 -0.012709734374022341 -0.09902483125141526 0.034434496157462746
2016 732 538 353 662 732 391 1084 2330 950 705 1205 1267 2422|0.001 0.0532214932458519 -0.18438000236147278 0.029599291835256114
734 1366 2754 1000 533 482 904 1297 963 1480 3182 1646 868 878|0.001 0.04346200950168022 -0.03491429570400717 -0.024601283798301177
328 1156 363 363 496 537 471 267 175 350 194 1052 598 504|0.001 0.022437244353206154 -0.08298256522401237 -0.010069079864813979
411 771 771 2453 742 566 2123 1141 372 1053 697 1334 1640 830|0.001 0.08266674500093885 -0.05211332337631713 -0.05440872413518649
465 303 408 314 284 151 168 865 429 231 314 669 1040 544|0.001 0.09376709710390285 -0.07284701568457952 -0.0028173169946976717
2754 904 3182 1297 1000 1366 1480 533 734 482 963 3308 1731 1646|0.001 0.06679640238295814 -0.04817401388920506 -0.020053987085659752
651 877 2151 611 326 360 676 923 496 676 1861 1581 1170 594|0.001 0.04537779496906813 -0.0379364402961313 -0.026676839058932256
314 865 284 465 408 314 429 303 168 231 151 911 735 544|0.001 0.06260896347228373 -0.005478334588867595 -0.03066382064179307
1511 533 1638 3522 3048 813 1066 1107 1107 590 1436 1916 3208 2269|0.001 0.13446800682847204 -0.06394297487332112 -0.043996271024326905
353 1084 662 2016 538 705 2330 732 391 950 732 1017 1501 788|0.001 0.07939033250288885 -0.02707788164477254 -0.06089537176170556
363 267 496 328 363 194 175 1156 471 350 537 744 1201 315|0.001 0.11372633086466521 -0.06767114801192076 -0.008750984179685117
3522 1107 3048 1511 1638 1436 1107 533 1066 590 813 3661 1537 2589|0.001 0.08385593995749785 -0.055819347321114376 -0.03120098069883892
1000 1000 1000 125 125 125 125 1000 1000 1000 1000 1414 1008 1008|0.001 0.16922439383487253 0.00844049559006077 -0.05248321684753754
8000 1000 8000 8000 8000 8000 8000 1000 8000 1000 8000 8062 8062 11314|0.001 0.09643779739532787 -0.057346525741641674 -0.005439978918089228
125 1000 125 1000 1000 1000 1000 1000 125 1000 125 1008 1414 1008|0.001 0.11813355482393373 0.01180453267033199 -0.03088339725005662
1000 1000 1000 125 125 125 125 1000 1000 1000 1000 1414 1008 1008|0.001 0.023850645542735638 -0.1391213197963992 0.027613794551004656
8000 1000 8000 8000 8000 8000 8000 1000 8000 1000 8000 8062 8062 11314|0.001 0.12287536734909121 0.007453185478782931 -0.03802578679449442
125 1000 125 1000 1000 1000 1000 1000 125 1000 125 1008 1414 1008|0.001 0.07620095844451669 -0.048430090473825516 -0.01833862941622355
